circuit_name,ABAT,AGTR1,AHR,ALOX5,ANXA2,BST1,BTK,C5AR1,CA12,CACNA1B,CACNA1C,CACNA1S,CD3E,CD247,CD4,CDA,CD52,CHRNA4,CHRNB2,CNR2,CSF2RB,CSF3R,TYMP,EGFR,EZH2,FCER1G,FCGR2A,FCGR3B,FGFR3,GHR,HBA1,HBB,HMGCR,ICAM1,IFNAR2,IFNG,IL1B,IL1R1,IL2RB,IL2RG,ITGAL,JAK3,KCNA3,KCNC1,KRT2,LCK,LPL,LTA,TACSTD2,MST1R,NFKB1,NNMT,NPR1,PIK3CD,PIK3CG,PLAT,PPARG,PSMB8,PSMB9,PSMB10,PTAFR,RYR1,SCN1B,SCN2A,SCN4A,SCN8A,PMEL,SLC5A1,SRD5A1,AKR1D1,ELOVL4,SYK,TFPI,TGFB1,TNF,TNFRSF1A,TYK2,TYR,VDR,VEGFA,VWF,AOC3,IL1RL2,HCAR3,TUBB3,HRH3,S1PR5,SLC12A5,SLAMF7,NOD2,DGAT2,VKORC1L1,HCAR2
TNF signaling pathway: CREB3,-0.0,-0.0,0.0,0.03891315439434136,0.01930433986089528,0.0,0.04075967543669105,0.03306290215509717,0.0,-0.0,-0.0,-0.0,0.0,0.030167925577173026,0.0,0.0,0.03415731381840281,-0.014916143437376708,-0.0,0.04337704401097961,0.043324504790371865,0.03734073981794134,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.04935869273064483,0.0,0.021612475130942662,0.0,0.025673927141925044,0.03358156154828645,0.032983996572683284,0.04471024802348361,0.0,-0.0166807800322458,0.0,0.03127736449755183,-0.0,0.0,0.0,0.0,0.01672032484150514,0.0,0.0,0.04184249588522169,0.0,-0.0764841574947812,0.0,0.03311606862778416,0.03925034176051977,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.049698820554124286,0.0,0.03593606560416756,0.02425744303534019,0.0,0.05103854723554868,0.0,0.0,-0.0,-0.0,0.0,0.0,0.03316816749362991,-0.0,-0.0,0.0,-0.0,0.0263615900092409,0.04005234952961091,0.0,-0.0,0.013884366442095885
TNF signaling pathway: CEBPB,-0.0,-0.0,0.0,0.09639498211089838,0.04174941140996148,0.08666328798870812,0.08795868695548441,0.093261474682588,0.0,-0.0,-0.10637452657433849,-0.0,0.0,0.07264322636863174,0.0,0.0,0.07231413189965481,-0.0,-0.0,0.08520988282968543,0.09787043570740013,0.10590351821235758,0.0,-0.0,0.0,0.10193742955465768,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.10908401980431406,0.0,0.04762700359868507,0.0,0.05142276171155801,0.07219187121564086,0.07458920062705836,0.1080363648204155,0.0,-0.0,0.0,0.06337993491397545,-0.0,0.0,0.0,0.0,0.03527167677067318,0.0,0.0,0.09238724832538649,0.0,-0.1671448384395497,0.0,0.06909906658568617,0.08381756508008598,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.11372069595182722,0.0,0.1009050118670362,0.05103919939089426,0.0,0.11474268935414507,0.0,0.0,-0.0,0.0,0.0,0.0,0.07943441833979531,-0.0,-0.0,0.0,-0.0,0.05248429048634758,0.08735382900253362,0.0,-0.0,0.03192291976731702
TNF signaling pathway: JUN,0.0,0.0,-0.0,0.0,-0.24748004834643827,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.3763129152925344,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11283269710035719,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02944080199993824,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.2685591711634405,-0.0,-0.0,-0.0,0.0,-0.0
TNF signaling pathway: CASP7,-0.0,-0.0,0.0,0.12319098591261561,0.06802456874740748,0.0,0.1322831963495382,0.09134303525399518,0.0,-0.04690719828708756,-0.0,-0.0,0.0,0.0991932304627393,0.0,0.0,0.12824068751096943,-0.0,-0.0,0.13786071788105395,0.15087111528772001,0.11036888843518608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.15704990952730283,0.0,0.07559260532305533,0.0,0.10144515330007178,0.12517313265154054,0.11171192802247233,0.13550899527399235,0.0,-0.060386915701927675,0.0,0.10463851148333972,-0.0,0.0,0.0,0.0,0.056643561740767664,0.0,0.0,0.130659872934403,0.0,-0.0,0.0,0.1527001594545684,0.138973686175713,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.15572839457167617,0.0,0.09900620311877845,0.0851839617923873,0.0,0.15360607685988462,0.0,0.0,-0.0,0.0,0.0,0.0,0.11249001806298875,-0.0,-0.0,0.0,-0.0,0.11157040955434348,0.12413003246611125,0.0,0.0,0.05374471537953714
TNF signaling pathway: CASP3,-0.0,-0.0,0.0,0.13921246630483472,0.0628075573595783,0.12118594520734349,0.15499094055964407,0.12688343267797975,0.0,-0.0,-0.18939446127786694,-0.0,0.0,0.1004389992989596,0.0,0.0,0.13304189972521951,-0.0,-0.0,0.1604398080367717,0.16161981241734527,0.13127730647188898,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1955349333386946,0.0,0.07794451734332056,0.0,0.09705528347803576,0.13163980990470472,0.12274692571599409,0.1547180151866963,0.0,-0.0,0.0,0.11080261089571841,-0.0,0.0,0.0,0.0,0.0513966223868044,0.0,0.0,0.15183227100586527,0.0,-0.296178806538362,0.0,0.14843581484644133,0.15786572365848842,0.3069095140715813,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.19686857739355443,-0.0,0.1341181324627242,0.08438859776250014,0.0,0.19082766316358946,0.0,0.0,-0.0,-0.0,0.0,0.0,0.11336049447157956,-0.0,-0.0,0.0,-0.0,0.1064682973745549,0.12956416012268357,0.0,0.0,0.051669210782916794
Progesterone-mediated oocyte maturation: ANAPC10,-0.0,-0.0,0.0,-0.0,0.0037273943758151427,0.0,-0.0,0.0,0.0,-0.004201011172245905,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.002060092522582073,-0.003061498294275561,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0008581327642271255,0.0,0.0,-0.0,-0.0038864648109078496,0.0,0.0,-0.0006018013365997406,-0.0,0.0,0.0,0.003044135420614683,0.0,0.0018964980919278292,0.0,-0.0,-0.0,-0.0004778394808070633,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0015697879003464571,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.00040056125258347634,0.003442865939723013,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.004891103626695048,-0.0037284459479620807,0.0,-0.0025109535483782623,0.0,0.0,-0.0,-0.0,0.0
Adipocytokine signaling pathway: IRS1,-0.0,0.0,0.0,-0.013836617600610297,0.0,-0.0,-0.012003355512611825,-0.0,0.0,-0.0,0.0,-0.06428702044292642,-0.0,-0.0,-0.0,-0.0,-0.01696698021149841,-0.0,-0.0,-0.0,-0.02068222689091475,-0.010209378034609496,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010993998760766257,-0.013451166806098756,-0.011969465223273397,-0.0,-0.0,-0.0,0.0,-0.010732944666096674,0.0020770563752071044,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.01136390896259037,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006900738916520237,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.008702446882928887,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.014645064909219777,0.0,0.0,0.0,0.0
Adipocytokine signaling pathway: NFKBIA,-0.0,0.0,0.5518569387068524,0.5352600913560968,0.6607497967435386,0.0,0.0,0.0,0.0,-0.6201814536863989,-0.0,0.0,0.0,0.0,0.0,0.0,0.3544924648689234,-0.5126463529118779,-0.7892640172383301,0.0,0.0,0.5264850184322887,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741828568057421,0.0,0.3192936313232645,0.31355111955226983,0.0,0.0,-0.6322675776994519,0.0,0.0,0.0,0.0,0.0,0.0,0.7770059636259066,0.0,0.3931275433787432,0.39101014686042274,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.15932357022171492,-0.478628117582516,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.12967948093904838,0.7595953328973463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7365168032940221,0.0,-0.5330010078457321,0.0,0.0,0.0,0.0,0.0
Type II diabetes mellitus: Fatty acid,-0.0,-0.0,0.0,0.7014532029780757,0.3707533969943371,-0.0,0.9275462199109015,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.6520609107446445,0.0,-0.0,0.9317839311074374,-0.0,-0.0,0.9691023158313534,0.9442959893240401,0.420942434535836,0.9288395168889885,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.8249212570745702,0.0,0.7331772724763079,0.0,0.8585829837054756,0.8394588610079171,0.7674328179771794,0.0,0.0,-0.0,0.0,0.7743650241896757,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.8597387003646985,0.0,-0.0,-0.0,0.9359699896634187,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.7878932803954328,0.0,0.0,-0.0,0.0,0.0,0.0,0.9821578755417039,0.0,-0.0,0.0,-0.0,0.8704504286611341,0.9416658192513523,0.0,-0.0,0.4061567343551901
Type II diabetes mellitus: SLC2A4,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.5812797400644698,-0.0,-0.0,-1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.976954466560377,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.11120422122413506,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,1.0,1.0,1.0
Non-alcoholic fatty liver disease (NAFLD): GSK3A,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non-alcoholic fatty liver disease (NAFLD): CASP3,-0.0,-0.0,0.0,0.1592203453765026,0.0,0.0,0.1739588426507848,0.09279759507958565,0.0,-0.0,-0.19878498803732214,-0.0,0.17885836035815184,0.1868403957125638,0.0,0.0,0.16651737124943447,-0.0,-0.0,0.18917291377038786,0.17540831763852824,0.14820644192542182,0.1304370058666483,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.21068373370975763,0.06734112145109723,0.07955433140044003,0.0,0.1469059444838573,0.1667933600978179,0.17065599092573194,0.18491130108005563,0.0,-0.0,-0.0,0.17092806811213432,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.17903709878938243,0.0,-0.28167310571769005,0.0,0.15487314788204695,0.1656370406461296,0.3167341936032226,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.15723603328328964,-0.0,0.10541075615884483,0.0653433892663079,0.0,0.20243674550055116,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.09860600382772204,-0.0,-0.0,0.0,-0.0,0.1521450763094543,0.0,0.0,-0.0,0.040839210278682134
Non-alcoholic fatty liver disease (NAFLD): CASP7,-0.0,-0.0,0.0,0.14539847768067415,0.0,0.0,0.1516334304838539,0.0,0.0,-0.0,-0.0,-0.0,0.17843621801979503,0.18592359804314462,0.11649694088327432,0.0,0.16272048940527808,-0.0,-0.0,0.16575068120269662,0.16621179027744798,0.12910406357105692,0.13773687558204348,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.17094998472654135,0.07328647862132143,0.07822214068836242,0.0,0.15102291650462946,0.16240613204000398,0.16163114549280508,0.16727309963137627,0.25284278580293473,-0.0,-0.0,0.16267950222796904,-0.0,0.0,0.0,0.0,0.03914546440314917,0.0,0.0,0.15896490029708837,0.0,-0.0,0.0,0.16301290253781053,0.1477537698719554,0.2948194559097992,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06572035389416453,0.0,0.1646412966359709,-0.0,0.0,0.0,0.0,0.0,-0.0,0.09638428878455252,-0.0,-0.0,0.0,-0.0,0.15928032588968455,0.0,-0.0,-0.0,0.04274798377408341
Non-alcoholic fatty liver disease (NAFLD): TNF*,-0.0,-0.0,0.0,0.30836252795041774,0.15712028892838423,-0.0,0.3883236200836479,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2843777234285899,0.0,-0.0,0.3872570801857723,-0.0,-0.0,0.419520316304637,0.4007604786158675,0.19142184574828203,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.39123093901525235,0.0,0.2908194798174749,0.0,0.3537988396598603,0.3603222362370753,0.3317196685617887,0.3381892535910373,0.0,-0.0,0.0,0.34449135536099557,0.0,0.0,0.0,0.0,0.13016435664252426,0.0,0.0,0.3825675219428723,0.0,-0.0,0.0,0.4023252223031503,0.31508204538173074,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.371513466575432,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3719867174372149,0.0,0.3698216882966427,0.0,0.0,0.0,-0.0,0.0,0.0,0.4172051251793742,-0.0,-0.0,0.0,-0.0,0.36011190708566077,0.41271277896701575,0.0,-0.0,0.17478238509708588
AGE-RAGE signaling pathway in diabetic complications: TNF,-0.0,-0.0,0.0,0.7168739620167243,0.0,0.0,0.6729006172075247,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.543587348459237,0.0,0.0,0.6403171520275023,-0.0,-0.0,0.5917141162282328,0.6417610985313363,0.5850460585526235,0.5206012999760595,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.6321862525778392,0.2959818795095492,0.38899207621364157,0.0,0.4527820353089687,0.5410070258102613,0.6204315487118202,0.62571307029344,1.0,-0.0,0.0,0.5336822807487553,0.0,0.0,0.0,0.0,0.15983655187081391,0.0,0.0,0.64943177472847,0.0,-0.0,-0.0,0.5211519570198372,0.47552705143159296,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.5282337340143525,-0.0,0.3563273270175386,0.4468783467171514,0.0,0.6325155874190146,0.0,0.0,0.0,0.0,0.0,0.0,0.5241037486717441,-0.0,-0.0,0.0,-0.0,0.45764200293784413,0.5726717994112107,0.0,-0.0,0.20253687336300805
Amyotrophic lateral sclerosis (ALS): NEFL PRPH,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Amyotrophic lateral sclerosis (ALS): NEFM PRPH,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Amyotrophic lateral sclerosis (ALS): NEFH PRPH,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.03017536628647531,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025293597942679547,0.025963064594895623,0.0228148252322682,0.0,0.0,-0.0,0.0,0.025138909677856192,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.02970874183075295,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.029412119744698664,0.0,0.0,-0.0,0.0
Legionellosis: TNF,-0.0,-0.0,0.0,1.0,0.3663660858695137,0.0,0.9322774567989192,0.7157624747528503,0.0,-0.0,-0.0,-0.0,0.0,0.7554784041173289,0.0,0.0,0.830405924734575,-0.0,-0.0,0.8392918285263765,1.0,1.0,0.8331148270819264,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6112324641591221,0.0,0.6230409053510924,0.7804924786098731,0.7852074993933967,1.0,0.0,-0.0,0.0,0.6517772731712009,0.0,0.0,0.0,0.0,0.2663726838077411,0.0,0.0,0.8748094277192148,0.0,-0.0,0.0,0.7959931358692662,0.7960122853625747,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.9505324169399694,0.0,0.7103886169312902,0.655693270408527,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.8311573596682339,-0.0,-0.0,0.0,-0.0,0.6779412799100571,0.8519563282885072,0.0,-0.0,0.363756874509456
Chagas disease (American trypanosomiasis): NOS2,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
Chagas disease (American trypanosomiasis): CASP8,-0.0,-0.0,0.0,0.4118132723683777,0.1595648731081876,0.33314018083050706,0.39944870925530535,0.3402637442578837,0.0,-0.0,-0.4460569229756013,-0.0,0.38414801088180106,0.3659461693417481,0.0,0.0,0.3733281257575897,-0.0,-0.0,0.4126394377183439,0.4247535432250394,0.40095169502559924,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.47706658039160155,0.0,0.19258005739003434,0.0,0.3011705404773929,0.3619325583912588,0.3610179362686724,0.42928475337167954,0.0,-0.1427284324105138,0.0,0.3261693651113815,-0.0,0.0,0.0,0.0,0.1294185313254551,0.0,0.0,0.41262547804731975,0.0,-0.7245398750230653,0.0,0.3672003898646837,0.38959506957956636,0.7159523305171913,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.4828887853106853,0.0,0.3463719921400792,0.18961611704100612,0.0,0.4984102269104564,-0.0,0.0,-0.0,0.0,0.0,0.0,0.262927593605873,-0.0,-0.0,0.0,-0.0,0.32380479337272056,0.0,0.0,-0.0,0.12024726019056235
Toxoplasmosis: CASP3,-0.0,-0.0,0.0,0.2760215886406755,0.0,0.0,0.3121275120028109,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.25990845244300625,0.0,0.0,0.30790320538163624,-0.0,-0.0,0.350671096405915,0.2897847182259204,0.24278979508023196,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.3210372913426928,0.0,0.24276088692110762,0.0,0.2544636300941186,0.2916050161140284,0.2669468608235415,0.2884093665231114,0.0,-0.0,-0.0,0.2574454985578568,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.29690274153661933,0.0,-0.0,-0.0,0.31068708301051084,0.26584479825482815,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3760233598953952,0.0,-0.0,0.0,0.302833917345847,-0.0,0.0,0.27287585953466525,0.0,0.32243967441589705,-0.0,0.47705550178779466,-0.0,0.0,0.0,0.0,0.25411293290351655,0.0,-0.0,0.0,-0.0,0.27565899762006485,0.0,0.0,-0.0,0.10126599567606466
Tuberculosis: CASP3,-0.0,0.0,0.0,0.2766824591880271,0.13176302358022823,0.2660753908586418,0.2315361007278724,0.2608297647516358,0.0,-0.09913142545616824,-0.0,-0.0,0.0,0.16607091943146826,0.0,0.0,0.19856821881198955,-0.11512136097088611,-0.0,0.0,0.27753205719319535,0.25901079578549685,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232813307307657,-0.0,0.11937504275882162,0.0,0.1210895151837422,0.19763511472304957,0.18239833997130614,0.2353414230029744,0.0,-0.1311535172027225,-0.0,0.14070523217312395,-0.0,0.0,0.0,0.0,0.13163509812265634,0.0,-0.0,0.2249412106813076,0.0,-0.0,0.02499094762838559,0.23658648873956134,0.2186830028607791,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3760088950163221,0.0,0.2412921609827387,0.08257048940328478,0.0,0.313584597398322,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.13836607905944664,0.0,-0.09269235931529647,0.16180928897464655,0.0,0.0,0.0,0.06367325228509275
Tuberculosis: TNF*,-0.0,-0.0,0.30190296307277437,0.5870924052144638,0.2692828220455982,0.0,0.6547909334558099,0.0,0.0,-0.0,-0.7773149222439545,-0.0,0.0,0.39749023889167123,0.0,0.0,0.5608641221415087,-0.0,-0.0,0.6029080663437457,0.6583884368809166,0.4851456005288942,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.6869804994693317,0.0,0.3585732764333,0.0,0.4642215974098522,0.5186779665783733,0.5083102325937117,0.5915695071191018,0.0,-0.0,0.0,0.480800772998022,0.0,0.0,0.0,0.0,0.2269495771849365,0.0,0.0,0.614091988701264,0.0,-0.0,-0.0,0.48719503310075973,0.5287767213104382,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.4608033865971758,0.0,-0.0,0.0,0.5625986333651996,-0.0,0.3909222571782654,0.4203316080695296,0.0,0.674671251319929,0.0,0.8125119204000902,0.0,-0.0,0.0,0.0,0.7294155112556548,-0.0,-0.0,0.0,-0.0,0.4758415255349607,0.9757529820089674,0.0,-0.0,0.3195461782528117
Hepatitis C: NFKB1*,-0.0,-0.0,0.29855096574232415,0.4813496534378973,0.295493597646007,0.0,0.5531124774141462,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.4088545912489164,0.0,-0.0,0.5395094250884507,-0.0,-0.0,0.5715226264115724,0.5897440971308521,0.3403681192906091,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.5630075428958664,0.0,0.3808159905425192,0.0,0.4818034682470588,0.507724594310038,0.4607512441468894,0.5436239475949185,0.0,-0.0,0.0,0.46500959151690474,0.0,0.0,0.0,0.0,0.2476943687066674,0.0,0.0,0.5456638653057383,0.0,-0.0,-0.0,0.5739816878689679,0.4897025482305809,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.4952046654472443,0.0,-0.0,0.0,0.0,-0.0,0.0,0.48989218228626025,0.0,0.5449320704222442,0.0,0.0,0.0,0.0,0.0,0.0,0.6633604441435745,-0.0,-0.0,0.0,-0.0,0.48082400493152894,0.7097862943634954,0.0,-0.0,0.27504761472250355
